V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,Class
-0.006480969381718869,-0.46358098830861744,-0.47415058033185276,-0.008366181108893311,-0.21571892304956428,-0.9874617896184028,-0.0053307297174918535,-0.2986028122346656,-0.014404647216170694,-0.3321043877303638,-0.3322178717842739,-0.6664890094716113,-0.008986338547171735,-0.0012224453835688238,,0
-0.004758339313055109,-0.08785093294006104,-0.10753567015519123,-0.007818197377154544,-0.026472871149481686,-0.9448987291821872,-0.0053307297174918535,0.685163223705854,-0.002558085732982041,-0.20842428594601337,-0.1004225445839283,-0.14252853869955248,-0.004636313015586972,0.004789598741712193,,0
-0.004373456672984626,-0.1628797115471961,-0.23936833286303377,-0.007818197377154544,-0.14009428242671915,-0.9448987291821872,-0.005019071861380121,0.6302727027405574,-0.006807680084015595,-0.22599443968140143,-0.08658401758690538,-0.2881361884861567,-0.0058163731331974675,0.007785860992461687,,0
-0.007056424979493775,-0.3281774894160537,-0.48873510483964017,-0.008733883547779854,-0.1780910530811115,-1.0019276663679555,-0.00439575614915684,0.2476378090215807,-0.00837240251685736,-0.17328397847526855,-0.2366788104008903,-0.7101996879650538,-0.008986338547171735,-0.0012224453835688238,,0
-0.008207336175043586,-0.37331198904690827,-0.43011103573965165,-0.008824916675853767,-0.026472871149481686,-1.0019276663679555,-0.005122283229313243,0.02914156051906278,-0.007923471011055977,-0.17328397847526855,-0.3596288002591886,-0.7246753022713045,-0.008986338547171735,-0.0007149351652005077,,0
-0.003607428117505297,-0.1628797115471961,-0.19532878827083267,-0.008733883547779854,-0.0076589361652552946,-0.8875916020588958,-0.005640363821291036,-0.46274145745117284,-0.014626933689917158,-0.4912693098038074,-0.07301161610903784,-0.2589011242989648,0.0028836779299713567,0.007785860992461687,,0
-0.00034900421322124235,0.10763420507150422,-0.03404110547860247,-0.006993544334602825,0.049151769473363444,-0.9162451656205288,-0.004915860493447091,0.11121088312731639,-0.003678235218331271,0.32143642866213323,0.4046836908078559,-0.14252853869955248,0.011190375620603817,0.02880849580716233,,0
0.0021396544109221864,0.43822976080919274,0.05375201263701296,-0.0056209075603125,-0.1969049880653379,-0.9590864159942422,-0.0053307297174918535,0.11121088312731639,-0.007474539505254595,0.4806013507355768,0.3637003608550979,-0.14252853869955248,0.016327107897262008,0.02981375643200617,,0
0.00041702434225842624,0.31806648257120307,-0.004872056462975582,-0.006077858163977515,-0.27252962868818303,-0.9448987291821872,-0.005640363821291036,0.30252832998682894,-0.003678235218331271,0.25081130090226395,0.15904983661048736,-0.22994989568643762,0.012771501921977058,0.013797905117742705,,0
-0.001499915408771054,-0.04271643330920645,-0.12212019466300468,-0.006993544334602825,-0.06446964180387403,-0.9590864159942422,-0.005848810309469646,0.7672325463141076,0.0037008039983866055,0.39206155642200247,0.15904983661048736,-0.2589011242989648,0.0076270568340924836,0.007785860992461687,,0
-0.003031972519730391,-0.04271643330920645,-0.19532878827083267,-0.00763434615771111,0.06796570445758983,-0.9732741028063225,-0.005640363821291036,1.2314038449621003,0.004367663419625606,0.5687966322308028,0.1726222380883307,-0.27366057417988016,0.005652577160182176,0.014793405930694642,,0
-0.005143221953125252,-0.05766357279735335,-0.3860714911474245,-0.008275147980819396,-0.1969049880653379,-0.9162451656205288,-0.005745598941536523,0.9857287948165772,-0.005465244124919898,0.03893591762268753,-0.14113974901753096,-0.4919301310724541,-0.0018674137853761524,0.00979638224214937,,0
-0.006290396424014106,-0.2680958502970522,-0.5473591739396547,-0.008915949803927683,-0.4617756805882656,-0.9590864159942422,-0.0059520216774026765,0.08403208148431103,-0.014182360742424623,-0.5088394635391954,-0.4415954601647046,-0.7246753022713045,-0.010567464848544978,-0.008727740728278192,,0
-0.006480969381718869,-0.2080142111780507,-0.327447422047436,-0.008733883547779854,-0.32934033432680176,-1.044768916741669,-0.005745598941536523,-0.27142401059166027,-0.012617638309582463,-0.5088394635391954,-0.346056398781321,-0.6375377808590583,-0.009773045292245165,-0.01072850216607486,,0
-0.005333794910830015,0.06249970544064963,0.024582963621412074,-0.007359461810193924,-0.08328357678810042,-1.016115353180036,-0.0053307297174918535,0.02914156051906278,-0.00948819344389814,-0.36758920801945694,-0.18212307897028895,-0.3900331597792925,-0.0050296663881240385,0.0032865877103919394,-0.04156721713013684,0
-0.007250734661859495,-0.2531487108089053,-0.1367047191708181,-0.009006982932001598,-0.4237789099338397,-1.0019276663679555,-0.006160468165581286,-0.46274145745117284,-0.015969369649012854,-0.4912693098038074,-0.07301161610903784,-0.462695066885288,-0.0050296663881240385,-0.0017201957900452368,,0
-0.006865852021789012,-0.17782685103534301,-0.03404110547860247,-0.008915949803927683,-0.4049649749496133,-1.044768916741669,-0.0059520216774026765,-0.21706640730569804,-0.008594688990603826,-0.22599443968140143,0.15904983661048736,-0.22994989568643762,0.003670384675045488,0.008293371210829115,,0
-0.0039923107575754405,-0.027476212654632345,0.11266205280581428,-0.007725379285785024,-0.23490175871973024,-1.0019276663679555,-0.004810625373201603,0.5210245784893468,-0.003900521692077737,0.003451097333563075,0.21360556804111291,-0.0988178602061099,0.005259223787645111,0.011289633461578609,,0
-0.004373456672984626,-0.17782685103534301,-0.019456580970789027,-0.008458999200262668,-0.1969049880653379,-0.9304328524326091,-0.0031511484770226452,0.9308382738513289,-0.0027847307650369574,0.056506071358044266,0.11806650665772933,-0.24442550999268828,0.0009014854448346676,0.0012858262725961597,,0
-0.007250734661859495,-0.04271643330920645,-0.31286289753962254,-0.009006982932001598,-0.4237789099338397,-1.1301732275516234,-0.007819945061760153,-0.43556265580821596,-0.015298151669465007,-0.22599443968140143,-0.1004225445839283,-0.3463224812858499,0.003670384675045488,-0.0037209572278410165,,0
-0.010505421841482593,-0.478528127796751,-0.4155265112318382,-0.009465718498962054,-0.4049649749496133,-1.08733197717791,-0.006160468165581286,-0.35349333319996235,-0.014182360742424623,-0.7737698208432531,-0.4141845316897899,-0.5793514880593392,-0.008986338547171735,-0.0072247296969579385,,0
-0.009163937688228018,-0.43339362816589644,-0.327447422047436,-0.009281867279518782,-0.32934033432680176,-1.0303030399921163,-0.005745598941536523,-0.21706640730569804,-0.011275202350486766,-0.7207148468187718,-0.38677360321489945,-0.5356408095658967,-0.01293529789499305,-0.00421870763431743,,0
-0.004373456672984626,0.04755256595250273,-0.12212019466300468,-0.008366181108893311,-0.15890821741094555,-1.1017978539274627,-0.005537152453358006,0.13838968477032174,-0.007923471011055977,-0.26147925997049454,-0.1004225445839283,-0.33184686697959925,-0.0034485400867500953,-0.00021718475872409477,,0
-0.003031972519730391,0.04755256595250273,-0.16615973925520577,-0.00809308172467173,-0.08328357678810042,-1.0019276663679555,-0.00439575614915684,0.5210245784893468,-0.005909817072412433,-0.04960387669091811,-0.03202828615627981,-0.22994989568643762,0.0013025516285974138,0.005287349148188607,,0
-0.007441307619563918,-0.31323034992790677,-0.35690244213182365,-0.008915949803927683,-0.3673371049811941,-0.9874617896184028,-0.00429254478122381,0.22045900737857535,-0.00948819344389814,-0.31453423399497576,-0.15497827601455386,-0.30261180279240735,-0.005423019760660402,-0.0007149351652005077,,0
-0.010699731523847972,-0.40349934918961594,-0.43011103573965165,-0.009099801023370954,-0.6318388968181488,-1.1730144779253366,-0.005640363821291036,0.001962758876057429,-0.008145757484802443,-0.6149494115881579,-0.1275673475396634,-0.4774545167661776,-0.008986338547171735,-0.01322701401034794,,0
-0.009933702968368305,-0.2379084901543312,-0.47415058033185276,-0.008641065456410496,-0.32934033432680176,-1.115985540739543,-0.005848810309469646,0.46666697520333617,-0.000548790352646948,-0.24390910623510648,0.07708317670497132,-0.40450877408556896,-0.0018674137853761524,-0.007722480103434351,,0
-0.00859221881511373,-0.07261071228548693,-0.4155265112318382,-0.009099801023370954,0.011154998818971095,-0.8592162284347604,-0.00429254478122381,0.6302727027405574,-0.0023357992592355752,0.35692124895122634,0.4046836908078559,-0.128052924393276,0.0076270568340924836,0.004789598741712193,,0
-0.006290396424014106,-0.08785093294006104,-0.22478380835522033,-0.009465718498962054,-0.29134356367237585,-0.9020574788084738,-0.0036692290690005297,0.30252832998682894,-0.006581035051960281,0.4275463767110956,0.5412060821439975,-0.08434224589983343,0.011977082365677247,0.00578509955466502,,0
-0.0038017377998706774,-0.2531487108089053,-0.04891160105517668,-0.009099801023370954,-0.4617756805882656,-1.016115353180036,-0.004707414005268481,0.30252832998682894,-0.00501631261911812,0.3038662749267452,0.43182849376359095,-0.05510718171266733,0.012378148549440695,0.00979638224214937,,0
-0.0034168551598005342,0.1378215652142119,0.09779155722921407,-0.008366181108893311,0.029968933803197484,-0.84502854162268,-0.005433941085424884,0.02914156051906278,-0.009265906970151673,0.056506071358044266,0.28173370094958183,0.04678978958049428,0.009609249319229874,0.004789598741712193,,0
-0.0076318805772686805,-0.012529073166498768,-0.1367047191708181,-0.009190834151444869,-0.026472871149481686,-0.6736635401278265,-0.004707414005268481,-0.18935468798340666,-0.009710479917644605,-0.40272951549023306,-0.11399494606179585,-0.520881359685007,-0.004636313015586972,-0.012729263603871527,,0
-0.012041215677102547,-0.41844648867776285,-0.2834078774552349,-0.009831635974553155,-0.15890821741094555,-0.6594758533157462,-0.004810625373201603,-0.326314531556957,-0.012395351835835997,-0.668004385612639,-0.4277569331676575,-0.7539103664584964,-0.015310843752666805,-0.02274283060474588,,0
-0.010505421841482593,-0.43339362816589644,-0.16615973925520577,-0.00937468537088814,-0.1780910530811115,-0.7165047905015399,-0.003877675557179048,-0.08010656373219617,-0.012395351835835997,-0.7386295133725083,-0.27766214035364833,-0.5356408095658967,-0.01214859114991892,-0.019736808542104484,,0
-0.003607428117505297,0.34825384271392407,0.39119787379804755,-0.006627626859011886,0.1624042800646278,-0.8021872912489667,-0.0040840982930452005,0.22045900737857535,-0.005687530598665968,0.1447013528533016,0.2545888979938709,0.03203033969960467,0.0060459305327192426,0.02029793983760823,,0
0.003866021204246904,0.4534699814637668,0.47927696298244976,-0.0048890726091302995,-0.1969049880653379,-0.8021872912489667,-0.005537152453358006,0.02914156051906278,-0.008594688990603826,0.07407622509343233,0.2407503709968238,-0.128052924393276,0.010395956064303304,0.014295655524219117,,0
-0.00034900421322124235,0.28787912242848207,0.34715832920584644,-0.0063527425114947005,-0.0076589361652552946,-0.5454179789441588,-0.0033575712128888894,0.5482033801323037,-0.004571739671625585,0.3744914026866144,0.3637003608550979,-0.06986663159355695,0.011583728993140181,0.017301677586859625,-1.1751710334263672,0
-0.004758339313055109,-0.10279807242820795,0.05375201263701296,-0.008366181108893311,-0.31052639934257537,-0.530952102194606,-0.0031511484770226452,0.8764806705653666,-0.0014422948059412616,0.3038662749267452,0.3637003608550979,-0.026155953100114378,0.003277031302508422,0.003784338116868352,,0
-0.004758339313055109,0.03260542646436915,0.12724657731362773,-0.007452279901563444,0.10596247511198217,-0.5025767285704453,-0.0040840982930452005,0.7395208269918163,-0.003229303712529889,0.1801861731423947,0.32271703090233983,0.07574101819304724,0.004858157603882365,0.004789598741712193,,0
-0.006480969381718869,-0.1628797115471961,0.00999843911359863,-0.008915949803927683,-0.29134356367237585,-0.530952102194606,-0.00429254478122381,0.8487689512430753,-0.0027847307650369574,-0.08474418416166292,0.1454774351326198,-0.011680338793837898,-0.0038418934592871607,-0.007722480103434351,,0
-0.009739393286002923,-0.19306707168991713,0.03916748812922552,-0.008641065456410496,-0.3481542693109946,-0.7735337276873083,-0.005640363821291036,0.19328020573556998,-0.012395351835835997,-0.3496745414657519,-0.1275673475396634,-0.30261180279240735,-0.011755237777381853,-0.012231513197395114,,0
-0.010890304481552735,-0.14793257205906252,-0.019456580970789027,-0.008824916675853767,0.011154998818971095,-0.8163749780610217,-0.006886995245737597,-0.5176319784164696,-0.01954774602049856,-0.685574539348027,-0.22310640892304698,-0.3463224812858499,-0.01214859114991892,-0.010230751759598446,,0
-0.008207336175043586,-0.1628797115471961,-0.09266517457861702,-0.00809308172467173,0.1815871157348273,-0.5882592293178721,-0.005745598941536523,-0.16217588634044977,-0.012617638309582463,-0.7737698208432531,-0.11399494606179585,-0.14252853869955248,-0.01293529789499305,-0.012231513197395114,,0
-0.004567766355350346,-0.027476212654632345,0.12724657731362773,-0.006170676255346872,0.029968933803197484,-0.6881294168773793,-0.005019071861380121,0.38459765259508255,-0.006136462104467747,-0.31453423399497576,0.09065557818281467,0.10497608238021333,-0.0077985656183348585,-0.00822999032180178,,0
-0.0034168551598005342,0.15276870470235882,0.42036692281367444,-0.005711940688386414,-0.14009428242671915,-1.016115353180036,-0.006160468165581286,-0.052927762089190825,-0.010159411423445987,0.1271311991179135,0.2545888979938709,0.17763798948620885,0.0016959050011344794,0.007288110585985274,,0
-0.00207537100654596,0.24303770396406799,0.5670700810980912,-0.0059868250359036,-0.15890821741094555,-0.9448987291821872,-0.0059520216774026765,-0.18935468798340666,-0.00993712494969952,0.39206155642200247,0.4046836908078559,0.1486867608736559,0.006840350089019054,0.018297178399811563,,0
-0.00015843125551647964,0.30311934308305616,0.4938614874902632,-0.006261709383420786,-0.5185863862268844,-0.38851885419888327,-0.0012832250926652611,1.204225043319095,-0.001220008332194796,0.39206155642200247,0.6777284734801391,0.5852258746588295,0.014352628223351002,0.01229489408642245,,0
-0.004758339313055109,0.03260542646436915,0.5084460119980767,-0.007452279901563444,-0.3861510399654205,-0.3740529774493052,-0.0014896478285313217,0.685163223705854,-0.0041228081658238065,0.09199089164716871,0.5002227521912395,0.5852258746588295,0.009208183135466426,0.008791121617305529,,0
-0.005909250508604921,-0.10279807242820795,0.405782398305861,-0.0068114780784551575,-0.23490175871973024,-0.38851885419888327,-0.0022161749086877245,0.6579844220628487,-0.0021135127854891096,0.21567099343148782,0.32271703090233983,0.3377212535790637,0.0020892583736715447,0.001783576679071685,,0
-0.006865852021789012,-0.11774521191634152,0.14183110182141517,-0.007359461810193924,-0.27252962868818303,-0.3598652906372249,-0.002631044132732487,0.712342025348811,-0.004571739671625585,0.09199089164716871,0.07708317670497132,-0.026155953100114378,-0.004235246831823525,-0.01072850216607486,,0
-0.00954882032829816,-0.2531487108089053,-0.12212019466300468,-0.008915949803927683,-0.29134356367237585,-0.5025767285704453,-0.004189333413290688,-0.16217588634044977,-0.014182360742424623,-0.31453423399497576,-0.15497827601455386,-0.27366057417988016,-0.008986338547171735,-0.020742069166949213,,0
-0.009739393286002923,-0.35836484955876136,-0.2979924019630223,-0.008184114852745483,-0.14009428242671915,-0.830562664873102,-0.006057256797648164,-0.9274456737784516,-0.01842759653514933,-0.1908541322106253,-0.19596160596731188,-0.3755575454730418,-0.008191918990871223,-0.017736047104308702,,0
-0.01223178863480731,-0.2680958502970522,-0.4155265112318382,-0.007359461810193924,-0.04565570681964764,-0.8875916020588958,-0.006783783877804567,-1.0095149963867052,-0.01686287410230717,-0.03168921013718173,-0.18212307897028895,-0.462695066885288,-0.006610792689497981,-0.014232274635191782,0.2811019836168404,0
-0.016446814052275455,-0.2229613506661976,-0.5327746494318413,-0.009190834151444869,-0.25371569370395664,-0.6736635401278265,-0.0071986531018492375,-1.228011244889223,-0.01887652804095071,-0.5618944375636766,-0.29150066735069546,-0.6083027166718922,-0.0093796919197081,-0.02274283060474588,,0
-0.01395441870347107,-0.2680958502970522,-0.5619436984474682,-0.00937468537088814,-0.27252962868818303,-0.5454179789441588,-0.007093417981603749,-0.9546244754214569,-0.01686287410230717,-0.9150200763629915,-0.38677360321489945,-0.5356408095658967,-0.011354171593619108,-0.02474359204254166,,0
-0.008973364730523256,-0.10279807242820795,-0.3714869666396371,-0.006536593730937972,0.12477641009620857,-0.38851885419888327,-0.005640363821291036,0.11121088312731639,-0.006358748578213815,-0.4912693098038074,-0.27766214035364833,-0.27366057417988016,-0.010960818221082042,-0.016730786479463973,,0
-0.009739393286002923,0.1378215652142119,-0.12212019466300468,-0.005529874432238586,0.2948396263260917,-0.20296616589194938,-0.004915860493447091,0.5210245784893468,-0.003007017238783423,0.021021251068951145,-0.15497827601455386,-0.22994989568643762,-0.010960818221082042,-0.014730025041668194,0.2712511120810611,0
-0.01127518712162288,0.18266298367863928,-0.04891160105517668,-0.006077858163977515,0.2004010507190537,-0.14593722870615566,-0.005225494597246273,0.22045900737857535,-0.004794026145371654,0.09199089164716871,-0.15497827601455386,-0.3170874170986838,-0.0093796919197081,-0.011733762790918702,,0
-0.006865852021789012,0.21285034382134696,0.09779155722921407,-0.005895791907829686,0.2572117563576724,-0.11728366514452258,-0.004498967517089962,0.4938457768463415,-0.0007710768263934135,0.09199089164716871,-0.05943921463117028,-0.11357731008699952,-0.002654120530450284,-0.005721718665637684,,0
-0.002460253646616103,0.36320098220205765,0.3766133492902341,-0.0053460232127953144,0.2572117563576724,-0.2171538527040044,-0.0033575712128888894,0.9036594722083235,0.0010159320801952137,0.4451165304464837,0.3091446294244723,0.265059346473094,0.009208183135466426,0.00028056564775143055,,0
-0.004567766355350346,0.06249970544064963,0.405782398305861,-0.006261709383420786,0.12477641009620857,-0.3170240402635115,-0.005225494597246273,-0.21706640730569804,-0.013733429236622845,0.35692124895122634,0.32271703090233983,0.2940105750856211,0.011583728993140181,0.008791121617305529,,0
-0.0039923107575754405,-0.19306707168991713,0.21503969542924314,-0.006627626859011886,-0.23490175871973024,-0.28864866663937616,-0.004498967517089962,-0.46274145745117284,-0.013960074268678159,-0.31453423399497576,0.06351077522710377,0.09021663249932373,0.003277031302508422,-0.0037209572278410165,,0
-0.004182883715280203,0.0024180663216481386,0.2004551709214297,-0.006077858163977515,-0.25371569370395664,-0.43108191463509893,-0.0036692290690005297,-0.10728536537515306,-0.00881697546435029,-0.22599443968140143,0.10449410517986178,0.1194516966864898,0.006840350089019054,-0.0007149351652005077,,0
-0.004948912270759532,0.2729319829403485,0.3766133492902341,-0.0052549900847214,0.1624042800646278,-0.38851885419888327,-0.003877675557179048,0.3297071316298343,-0.0034515901862759582,0.3038662749267452,0.39111128932998834,0.265059346473094,0.014352628223351002,0.008791121617305529,,0
-0.005143221953125252,0.1225813445596378,0.43523741839024865,-0.005804758779755771,0.1624042800646278,-0.3312117270755918,-0.00429254478122381,0.4117764542380879,-0.0034515901862759582,0.4275463767110956,0.5002227521912395,0.323245639272813,0.013558208667051189,0.0022813270855480978,,0
-0.007250734661859495,-0.19306707168991713,0.3766133492902341,-0.006445560602864058,-0.08328357678810042,-0.5025767285704453,-0.00439575614915684,0.4938457768463415,-0.005687530598665968,0.21567099343148782,0.3637003608550979,0.265059346473094,0.008028123017855932,-0.004726217852685745,,0
-0.006290396424014106,0.017365205809781716,0.12724657731362773,-0.006170676255346872,0.06796570445758983,-0.3312117270755918,-0.006678548757559079,0.5210245784893468,-0.003678235218331271,0.35692124895122634,0.20003316656324535,0.07574101819304724,0.005259223787645111,-0.00421870763431743,,0
-0.0038017377998706774,0.36320098220205765,0.08320703272142663,-0.005529874432238586,0.2004010507190537,-0.18877847907986905,-0.005433941085424884,0.2753495283438236,-0.005242957651173433,0.25081130090226395,0.29557222794662896,0.07574101819304724,0.005652577160182176,-0.011226252572551273,,0
-0.007056424979493775,0.22779748330949387,0.12724657731362773,-0.0052549900847214,0.33283639698051753,-0.3028363534514565,-0.003772440436933652,0.2476378090215807,-0.007923471011055977,-0.15536931192153217,0.09065557818281467,-0.05510718171266733,-0.0010729942290763409,-0.018741307729152546,,0
-0.010890304481552735,-0.1628797115471961,-0.04891160105517668,-0.006170676255346872,-0.04565570681964764,-0.4168942278230186,-0.00398088692511217,0.19328020573556998,-0.010603984370938919,-0.5794645912990647,-0.25051733739793747,-0.24442550999268828,-0.008191918990871223,-0.023240581011221405,,0
-0.009933702968368305,-0.08785093294006104,0.03916748812922552,-0.007086362425972344,-0.4617756805882656,-0.43108191463509893,-0.005537152453358006,-0.16217588634044977,-0.01172413385628815,-0.668004385612639,-0.15497827601455386,-0.08434224589983343,-0.003047473902986648,-0.011733762790918702,,0
-0.005909250508604921,-0.027476212654632345,0.47927696298244976,-0.005437056340869229,-0.27252962868818303,-0.5025767285704453,-0.0063668909014474384,0.16556848641332708,-0.003900521692077737,0.3744914026866144,0.28173370094958183,0.2940105750856211,0.0060459305327192426,-0.0072247296969579385,,0
-0.010890304481552735,-0.2531487108089053,0.3031187846136454,-0.007086362425972344,-0.3673371049811941,-0.4739231650088123,-0.0059520216774026765,0.3297071316298343,-0.005465244124919898,-0.08474418416166292,0.0360998467522133,0.017554725393328193,-0.002654120530450284,-0.014232274635191782,,0
-0.007441307619563918,-0.17782685103534301,0.42036692281367444,-0.0056209075603125,0.1624042800646278,-0.559605665756239,-0.006057256797648164,0.4117764542380879,-0.006358748578213815,0.003451097333563075,0.11806650665772933,0.13392731099276628,0.00011477869976053648,-0.012231513197395114,,0
-0.0026508266043208657,-0.11774521191634152,0.4938614874902632,-0.005071138865278128,0.23839782137344603,-0.4027065410109383,-0.005433941085424884,0.43895525588109324,-0.006358748578213815,0.003451097333563075,0.2407503709968238,0.265059346473094,0.004071450858808234,-0.008727740728278192,,0
-0.004567766355350346,-0.2229613506661976,0.39119787379804755,-0.006170676255346872,-0.12128034744249276,-0.28864866663937616,-0.004915860493447091,0.8215901496000699,-0.003229303712529889,-0.1377991581861441,0.2407503709968238,0.265059346473094,0.005259223787645111,-0.00021718475872409477,,0
-0.006480969381718869,-0.2080142111780507,-0.12212019466300468,-0.007359461810193924,0.12477641009620857,-0.3456776038251699,-0.006886995245737597,0.5482033801323037,-0.005909817072412433,0.003451097333563075,0.21360556804111291,-0.026155953100114378,-0.0002785746727765291,-0.00822999032180178,,0
-0.007822453534973444,-0.2229613506661976,-0.12212019466300468,-0.007818197377154544,0.5597103188490193,-0.43108191463509893,-0.0071986531018492375,0.05632036216206813,-0.00993712494969952,0.03893591762268753,0.2407503709968238,-0.11357731008699952,0.003277031302508422,-0.008727740728278192,,0
-0.009163937688228018,-0.2080142111780507,-0.40065601565523795,-0.008641065456410496,0.33283639698051753,-0.3740529774493052,-0.006263679533514316,-0.052927762089190825,-0.0110529158767403,-0.26147925997049454,0.20003316656324535,-0.21547428138016114,0.0028836779299713567,-0.01322701401034794,,0
-0.008207336175043586,-0.10279807242820795,-0.40065601565523795,-0.008366181108893311,0.049151769473363444,-0.3598652906372249,-0.006783783877804567,0.2476378090215807,-0.010381697897192453,-0.26147925997049454,0.1454774351326198,-0.18623921719299505,-0.0010729942290763409,-0.011226252572551273,,0
-0.007441307619563918,-0.04271643330920645,-0.07808065007080357,-0.006627626859011886,0.40846103760332914,-0.38851885419888327,-0.0076135223258939995,0.43895525588109324,-0.009265906970151673,0.021021251068951145,0.2681612994717143,0.09021663249932373,-0.0014663476016134065,-0.010230751759598446,,0
-0.009358247370593398,-0.17782685103534301,-0.16615973925520577,-0.007177395554046258,0.3896471026191363,-0.38851885419888327,-0.008028391549938762,0.43895525588109324,-0.006807680084015595,0.07407622509343233,0.2545888979938709,0.1194516966864898,-0.002654120530450284,-0.01823379751078423,0.8109047366688465,0
-0.01127518712162288,-0.34312462890418727,-0.5473591739396547,-0.00937468537088814,-0.23490175871973024,-0.48838904175836506,-0.00823683803811728,0.22045900737857535,-0.007701184537309512,-0.1908541322106253,0.02252744527434575,-0.24442550999268828,-0.006610792689497981,-0.02474359204254166,,0
-0.010124275926073067,-0.31323034992790677,-0.5768141940240423,-0.009190834151444869,-0.29134356367237585,-0.559605665756239,-0.008028391549938762,-0.18935468798340666,-0.012395351835835997,-0.385159361754845,-0.004883483200544714,-0.40450877408556896,-0.0077985656183348585,-0.01823379751078423,,0
-0.00954882032829816,-0.11774521191634152,-0.06349612556299013,-0.008733883547779854,-0.026472871149481686,-0.5737933525683194,-0.0076135223258939995,-0.08010656373219617,-0.008594688990603826,0.1447013528533016,0.4182560922857234,0.27953496077934464,0.005652577160182176,-0.008727740728278192,1.682480359404776,0
-0.007822453534973444,0.017365205809781716,-0.019456580970789027,-0.008366181108893311,0.2760256913418653,-0.5737933525683194,-0.0063668909014474384,0.22045900737857535,-0.005242957651173433,0.4099762229757075,0.5412060821439975,0.265059346473094,0.008028123017855932,-0.0017201957900452368,,0
-0.004948912270759532,-0.11774521191634152,0.12724657731362773,-0.008550032328336583,0.2948396263260917,-0.3740529774493052,-0.004604202637335451,0.712342025348811,-0.005909817072412433,0.1801861731423947,0.554778483621865,0.323245639272813,0.00723370346155612,-0.002217946196520762,,0
-0.005909250508604921,-0.11774521191634152,0.14183110182141517,-0.008915949803927683,0.10596247511198217,-0.3598652906372249,-0.005537152453358006,0.685163223705854,-0.00032214532059203125,0.4806013507355768,0.5683508850997325,0.3521968678853402,0.011190375620603817,0.004282088523344765,0.4867803505840365,0
-0.00954882032829816,-0.2080142111780507,-0.09266517457861702,-0.009556751627035969,0.14359034508043494,-0.530952102194606,-0.005848810309469646,0.46666697520333617,-0.005465244124919898,0.021021251068951145,0.3501279593772303,0.10497608238021333,0.004071450858808234,-0.0032232068213654914,,0
